id,stratum,n,mean,sd,rsd,skew,excess_kurtosis,dagostino_k2,dagostino_p,anderson_stat,anderson_crit_5pct,rejects_normal_at_5pct,empirical_below_normal_p05,empirical_above_normal_p95,empirical_p05_p95_coverage
interpupillary_distance,both|pooled,3996,64.37037037037037,3.97311212879122,0.061722685545088,0.1563124782292255,-0.004991129503806313,16.13902786152268,0.000312935352352597,4.565948303341884,0.752,True,0.04229229229229229,0.06231231231231231,0.8953953953953954
bizygomatic_width,both|pooled,3995,141.11239048811015,7.678481150388725,0.054413940007881155,0.08237044774971423,-0.12741872885245087,7.419818634266327,0.024479743064283053,5.050984346500627,0.752,True,0.04230287859824781,0.05782227784730914,0.899874843554443
bizygomatic_width,female|Black,588,137.5425170068027,6.240213745469629,0.04536934383104967,0.3706128078612136,0.01553579267346894,13.01989614671986,0.0014885570168170447,2.230101266406791,0.751,True,0.03741496598639456,0.06462585034013606,0.8979591836734694
bizygomatic_width,female|Hispanic,126,137.68253968253967,6.467952743984197,0.04697729108496708,-0.304724606988647,0.6624440021882121,4.533399273065076,0.1036537111062386,0.48769039232197997,0.747,False,0.05555555555555555,0.015873015873015872,0.9285714285714286
bizygomatic_width,female|Other,220,137.8272727272727,6.428900345417372,0.046644616977502204,-0.0024212960993236655,-0.15382941750514334,0.08514222091667088,0.9583223163587672,1.141247956903129,0.749,True,0.03636363636363636,0.04090909090909091,0.9227272727272727
bizygomatic_width,female|White,519,133.7533718689788,6.171680183867958,0.046142239987142675,0.228799356735027,0.35387730441016085,7.088547518597222,0.02888959569321259,1.2866381916887804,0.751,True,0.04431599229287091,0.05973025048169557,0.8959537572254336
bizygomatic_width,female|pooled,1453,136.24432209222297,6.528822812128011,0.04791996254866819,0.17795725552762415,0.10169037467271069,8.35954165953479,0.015302013931024908,3.1590085801410623,0.752,True,0.05230557467309016,0.057811424638678596,0.8898830006882312
bizygomatic_width,male|Black,634,144.63406940063092,6.767068303897569,0.04678751231947326,-0.02788289029990056,0.10747243577392451,0.5403459923709973,0.7632474440186751,0.9540386671883425,0.751,True,0.050473186119873815,0.05362776025236593,0.8958990536277602
bizygomatic_width,male|Hispanic,412,145.73300970873785,6.884276500771759,0.047238964696678404,0.25142082586668896,0.03161567391755238,4.458399844000626,0.10761449569207548,1.2639240381751051,0.751,True,0.0412621359223301,0.04854368932038835,0.9101941747572816
bizygomatic_width,male|Other,130,144.69230769230768,7.143974697480033,0.04937356250252017,-0.11758093102151111,0.3008831528711684,1.233052858727472,0.5398162746941535,0.3800218916217375,0.748,False,0.03076923076923077,0.05384615384615385,0.9153846153846154
bizygomatic_width,male|White,1366,142.9216691068814,6.701955244440844,0.04689250612815687,0.15509461072334477,-0.14508580185752296,6.66064873810434,0.03578149677487752,2.3102547431378753,0.752,True,0.04538799414348463,0.06442166910688141,0.890190336749634
bizygomatic_width,male|pooled,2542,143.89496459480725,6.857030895828122,0.04765302882652485,0.11773572237729563,-0.025571417120526796,5.905200180218368,0.052203794763910176,3.861495722670952,0.752,True,0.04720692368214005,0.044846577498033044,0.9079464988198269
bigonial_width,both|pooled,3997,117.40755566675006,11.095579517968208,0.0945048166189741,0.43764958787378105,0.05067233246336933,117.93677973112331,2.4567087613974497e-26,16.475062719091056,0.752,True,0.03002251688766575,0.06454841130848137,0.9054290718038529
bigonial_width,female|Black,589,113.75721561969439,9.349804631959431,0.08219087097927115,0.4092029364819689,0.6280978228438894,22.405605346880282,1.3635925414672195e-05,1.9307678142135956,0.751,True,0.03735144312393888,0.06451612903225806,0.8981324278438031
bigonial_width,female|Hispanic,126,113.63492063492063,10.696992605104052,0.09413473028657009,0.5692885135230504,0.7303067289248055,9.46863950954769,0.008788425083080417,0.6997611881507169,0.747,False,0.03968253968253968,0.06349206349206349,0.8968253968253969
