id,axis,apriori,apriori_source,measured_ortho,measured_persp_1.0m,measured_persp_0.5m,measured_ortho_asym,measured_3d_frame_dependence,worst_measured,worst_over_apriori,disagrees,direction
facial_thirds_ratio,yaw,0.0001519224698779198,cosine cancels between same-plane terms,4.7133316434563364e-05,8.320157565237892e-05,0.0001221982785933248,4.7133316434563364e-05,0.0,0.0001221982785933248,0.8043463135605915,False,a-priori too pessimistic
e_line_upper_lip,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.00792079406901799,0.00792079406901799,0.00792079406901799,0.00792079406901799,0.00792079406901799,0.00792079406901799,0.7920794069017989,False,a-priori too pessimistic
e_line_lower_lip,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.007920794069017894,0.007920794069017894,0.007920794069017894,0.007920794069017894,0.007920794069017894,0.007920794069017894,0.7920794069017894,False,a-priori too pessimistic
canthal_tilt_r,yaw,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.036894338277963755,0.03732993703286316,0.03784047791242706,0.02587602198222876,1.3322676295501878e-16,0.03784047791242706,0.7568095582485412,False,a-priori too pessimistic
nasolabial_angle,yaw,0.15,"unmeasured angle, conservative default",0.06993501170092883,0.06972149558533332,0.10895160476088109,0.06993501170092883,1.4210854715202005e-15,0.10895160476088109,0.7263440317392073,False,a-priori too pessimistic
labiomental_sulcus_depth,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.007150219080402968,0.007150219080402968,0.007150219080402968,0.007150219080402968,0.007150219080402968,0.007150219080402968,0.7150219080402969,False,a-priori too pessimistic
e_line_lower_lip,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0005326294971779281,0.0017182093335188324,0.0034361604438062896,0.0005326294971779281,5.689270171069787e-16,0.0034361604438062896,0.687232088761258,False,a-priori too pessimistic
nasal_tip_rotation,yaw,0.15,frame-referenced angle in the sagittal plane; pitch enters one for one,0.039856685255061565,0.05144311767039476,0.10288330092200795,0.039856685255061565,0.039856685255061565,0.10288330092200795,0.6858886728133864,False,a-priori too pessimistic
labiomental_sulcus_depth,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0004487080102709164,0.0017063241519554694,0.0034126588393459008,0.0004487080102709164,1.5909078211904734e-17,0.0034126588393459008,0.6825317678691801,False,a-priori too pessimistic
medial_canthal_angle_r,yaw,0.15,"unmeasured angle, conservative default",0.07844978692997735,0.08898005175153365,0.0995890958313133,0.05352933490886898,3.552713678800501e-16,0.0995890958313133,0.6639273055420887,False,a-priori too pessimistic
commissure_height_l,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015192246987805183,0.0020629409292522737,0.0032835749334842596,0.0015192246987805183,0.0015192246987805183,0.0032835749334842596,0.6567149866968519,False,a-priori too pessimistic
medial_canthal_angle_l,yaw,0.15,"unmeasured angle, conservative default",0.07615449697986562,0.08638154817662844,0.09668575072857025,0.05174275949947109,0.0,0.09668575072857025,0.6445716715238017,False,a-priori too pessimistic
canthal_tilt_l,yaw,0.05,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,0.030818307555007297,0.030899470378953353,0.031050271793608798,0.026525859716097867,1.3322676295501878e-16,0.031050271793608798,0.6210054358721759,False,a-priori too pessimistic
midface_projection,roll,0.01,pitch swings the vertical span of the segment into the projected axis,0.0,0.003080347034554687,0.00616131935309816,0.0,0.0,0.00616131935309816,0.616131935309816,False,a-priori too pessimistic
e_line_upper_lip,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0005326294971783941,0.001510906193645347,0.0030213428537297716,0.0005326294971783941,1.3295577030217375e-16,0.0030213428537297716,0.6042685707459543,False,a-priori too pessimistic
submental_length,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.2297665178672438e-06,0.0015017802688368717,0.003005598953964298,1.2297665178672438e-06,0.0,0.003005598953964298,0.6011197907928596,False,a-priori too pessimistic
nasal_dorsal_deviation,pitch,0.05,dorsal depth projected into apparent lateral deviation; roll cancels against the interpupillary axis,0.0,0.0,0.0,0.027726047286972744,0.0,0.027726047286972744,0.5545209457394549,False,a-priori too pessimistic
nasal_tip_projection_ratio,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.005209445330007914,0.0050136497777949224,0.0048287509309556855,0.0053480035010052916,0.005209445330007914,0.0053480035010052916,0.5348003501005292,False,a-priori too pessimistic
nasal_tip_projection_ratio,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.00988603186431523,0.009307739329568288,0.00876046158412507,0.010148975499725146,0.009840063401126049,0.010148975499725146,0.5341566052486919,False,a-priori too pessimistic
gonial_angle_l,pitch,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.026455750674850266,0.052975273904360166,1.4210854715202005e-15,0.0,0.052975273904360166,0.5297527390436017,False,a-priori too pessimistic
nasofrontal_angle,yaw,0.15,"unmeasured angle, conservative default",0.07357055090356682,0.07354452833751565,0.07346646106624419,0.07357055090356682,2.842170943040401e-15,0.07357055090356682,0.49047033935711215,True,a-priori too pessimistic
brow_apex_lateral_offset_r,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.008122453729237648,0.008701346274663086,0.009313923796937061,0.008758469167428836,0.0,0.009313923796937061,0.4902065156282664,True,a-priori too pessimistic
brow_apex_lateral_offset_l,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.008102117090230744,0.008680811621352346,0.009293217278341846,0.00821659502193919,8.543296195083572e-18,0.009293217278341846,0.4891166988600971,True,a-priori too pessimistic
canthal_tilt_asymmetry,roll,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",3.552713678800501e-16,0.002340500908437715,0.004767199789352361,3.552713678800501e-16,3.552713678800501e-16,0.004767199789352361,0.4767199789352361,True,a-priori too pessimistic
medial_canthal_angle_l,pitch,0.15,"unmeasured angle, conservative default",0.052364609698913614,0.05295725811542731,0.05354043091921312,0.07099232342535303,7.105427357601002e-16,0.07099232342535303,0.4732821561690202,True,a-priori too pessimistic
medial_canthal_angle_r,pitch,0.15,"unmeasured angle, conservative default",0.053948302501520475,0.054554986952435415,0.05515165121706289,0.06595847210337205,0.0,0.06595847210337205,0.4397231473558137,True,a-priori too pessimistic
gonial_angle_r,pitch,0.1,mandibular yaw study; roll slope measured in evals/,0.0,0.021448505403456865,0.029948026627915424,0.0,0.0,0.029948026627915424,0.2994802662791542,True,a-priori too pessimistic
upper_lip_projection,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",2.547810055533599e-05,0.0006834394223744813,0.0013671097519270348,2.547810055533599e-05,1.216136556716221e-17,0.0013671097519270348,0.27342195038540695,True,a-priori too pessimistic
canthal_tilt_r,roll,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,1.3322676295501878e-16,0.0012747450171801677,0.0025952370601779683,1.3322676295501878e-16,1.3322676295501878e-16,0.0025952370601779683,0.25952370601779684,True,a-priori too pessimistic
facial_convexity_angle,roll,0.05,"unmeasured angle, conservative default",0.010456192350039828,0.010470589154303411,0.012332242147297733,0.010456192350039828,0.0,0.012332242147297733,0.24664484294595465,True,a-priori too pessimistic
canthal_tilt_l,roll,0.01,Vaca et al. 2022 pitch sweep; roll cancels against the interpupillary axis,3.9968028886505636e-16,0.0010657558912575472,0.0021719627291743927,3.9968028886505636e-16,3.9968028886505636e-16,0.0021719627291743927,0.21719627291743926,True,a-priori too pessimistic
nasal_tip_projection_ratio,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0010604133498203073,0.0010426021813820926,0.0010273756876410945,0.0010604133498203117,0.0,0.0010604133498203117,0.21208266996406233,True,a-priori too pessimistic
bigonial_width,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0010124726661272336,0.0019733240794446234,2.9211949700206434e-08,0.0,0.0019733240794446234,0.19733240794446233,True,a-priori too pessimistic
ramus_body_ratio_r,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.00076427244819502,0.0017706929974557028,1.1515396637055996e-17,0.0,0.0017706929974557028,0.17706929974557029,True,a-priori too pessimistic
upper_lip_projection,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015786197969720824,0.0015786197969720824,0.0015786197969720824,0.0015786197969720824,0.0015786197969720824,0.0015786197969720824,0.15786197969720822,True,a-priori too pessimistic
e_line_upper_lip,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0010051097006478838,0.0012632269638001806,0.0025265202387990955,0.0010051097006478838,0.001519224698778884,0.0025265202387990955,0.1329747494104787,True,a-priori too pessimistic
e_line_lower_lip,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0010051097006470134,0.001211648053207682,0.002423314040293519,0.0010051097006470134,0.0015192246987777375,0.002423314040293519,0.1275428442259747,True,a-priori too pessimistic
brow_apex_lateral_offset_r,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0006101279822173584,0.0009096852930970307,0.0012540894180004107,0.0006908770141864083,8.55615058372562e-18,0.0012540894180004107,0.12540894180004106,True,a-priori too pessimistic
brow_apex_lateral_offset_r,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",8.093453714814174e-18,0.00029238512725187195,0.0006114650357523123,8.093453714814174e-18,8.55615058372562e-18,0.0006114650357523123,0.12229300715046246,True,a-priori too pessimistic
brow_apex_lateral_offset_l,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.615972649513357e-17,0.00029166734003594033,0.000609993108332404,1.615972649513357e-17,8.543296195083572e-18,0.000609993108332404,0.1219986216664808,True,a-priori too pessimistic
brow_apex_lateral_offset_l,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.00050947988412318,0.0008144497977630206,0.0011648154023479722,0.00018359739293026528,8.543296195083572e-18,0.0011648154023479722,0.11648154023479722,True,a-priori too pessimistic
labiomental_sulcus_depth,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0010868364004704473,0.0010805690601397404,0.002135144924561625,0.0010868364004704473,0.0015192246987791238,0.002135144924561625,0.11237604866113816,True,a-priori too pessimistic
upper_lip_projection,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0014948780358906145,0.001487497522862023,0.002091935534687687,0.0014948780358906145,0.001519224698779225,0.002091935534687687,0.11010187024672037,True,a-priori too pessimistic
medial_canthal_angle_r,roll,0.05,"unmeasured angle, conservative default",7.105427357601002e-16,0.0026973732011907003,0.0054254162147163495,7.105427357601002e-16,3.552713678800501e-16,0.0054254162147163495,0.10850832429432698,True,a-priori too pessimistic
medial_canthal_angle_l,roll,0.05,"unmeasured angle, conservative default",3.552713678800501e-16,0.0026180312562033236,0.005265968946837063,3.552713678800501e-16,3.552713678800501e-16,0.005265968946837063,0.10531937893674126,True,a-priori too pessimistic
ramus_body_ratio_l,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0005245336387042327,0.00085706727239101,1.1552167657585376e-17,0.0,0.00085706727239101,0.085706727239101,True,a-priori too pessimistic
chin_projection,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015192246987792758,0.001515039441410071,0.0016034141772921285,0.0015192246987792758,0.0015192246987792758,0.0016034141772921285,0.08439021985748045,True,a-priori too pessimistic
submental_length,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015179759767256413,0.0014869059450487861,0.0015988195820199388,0.0015179759767256413,0.0,0.0015988195820199388,0.08414839905368099,True,a-priori too pessimistic
bigonial_width,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015192246987791984,0.001376763996047056,0.001199722860694735,0.0015192246987791984,1.2146029671112825e-17,0.0015192246987791984,0.07995919467258938,True,a-priori too pessimistic
bizygomatic_width,yaw,0.019,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0015192246987791912,0.0014106652383916664,0.0012790451881284823,0.0015192246987791914,0.0,0.0015192246987791914,0.07995919467258902,True,a-priori too pessimistic
midface_projection,yaw,0.02,pitch swings the vertical span of the segment into the projected axis,0.0015192246987791869,0.0015157475214571114,0.001505315319484768,0.0015192246987791869,0.0015192246987791869,0.0015192246987791869,0.07596123493895934,True,a-priori too pessimistic
facial_convexity_angle,yaw,0.15,"unmeasured angle, conservative default",0.010299368651351415,0.010283173146294188,0.01023458319259305,0.010299368651351415,0.0,0.010299368651351415,0.06866245767567611,True,a-priori too pessimistic
lip_vermilion_ratio,yaw,0.0001519224698779198,cosine cancels between same-plane terms,0.0,4.791009782717019e-06,1.0085120466819504e-05,0.0,2.2204460492503132e-17,1.0085120466819504e-05,0.06638333667773828,True,a-priori too pessimistic
bizygomatic_width,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0002910026823360526,0.0005700998765513379,7.162902839802798e-07,0.0,0.0005700998765513379,0.05700998765513379,True,a-priori too pessimistic
mouth_corner_asymmetry,roll,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",1.021405182655144e-15,1.404432126150823e-15,2.275957200481571e-15,1.021405182655144e-15,1.021405182655144e-15,2.275957200481571e-15,2.275957200481571e-13,True,a-priori too pessimistic
mentolabial_angle,pitch,0.15,"unmeasured angle, conservative default",4.973799150320701e-15,4.973799150320701e-15,4.973799150320701e-15,4.973799150320701e-15,4.973799150320701e-15,4.973799150320701e-15,3.315866100213801e-14,True,a-priori too pessimistic
ocular_height_asymmetry,roll,0.01,"measured against the interpupillary axis, so roll cancels exactly; residual is landmark noise in the pupils (evals/ pose sweep)",2.1649348980190552e-16,2.0539125955565397e-16,1.8318679906315082e-16,2.1649348980190552e-16,2.1649348980190552e-16,2.1649348980190552e-16,2.1649348980190553e-14,True,a-priori too pessimistic
chin_height,pitch,0.001519224698779198,"cos(pitch), first order",3.2805618450787127e-17,3.2805618450787127e-17,3.2805618450787127e-17,3.2805618450787127e-17,3.2805618450787127e-17,3.2805618450787127e-17,2.1593657921141428e-14,True,a-priori too pessimistic
mentocervical_angle,pitch,0.15,"unmeasured angle, conservative default",2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,1.4210854715202004e-14,True,a-priori too pessimistic
nasolabial_angle,pitch,0.15,"unmeasured angle, conservative default",2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,1.4210854715202004e-14,True,a-priori too pessimistic
submental_cervical_angle,pitch,0.15,"unmeasured angle, conservative default",2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,2.1316282072803005e-15,1.4210854715202004e-14,True,a-priori too pessimistic
bizygomatic_width,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,2.060070002686021e-17,0.0,0.0,0.0,2.060070002686021e-17,4.120140005372042e-15,True,a-priori too pessimistic
bigonial_width,roll,0.005,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",1.2146029671112825e-17,1.2486118501903983e-17,0.0,1.2146029671112825e-17,1.2146029671112825e-17,1.2486118501903983e-17,2.4972237003807967e-15,True,a-priori too pessimistic
alar_base_intercanthal_ratio,roll,0.0,cosine cancels between same-plane terms,1.2688263138573217e-17,0.0,0.0,1.2688263138573217e-17,1.2688263138573217e-17,1.2688263138573217e-17,0.0,False,a-priori too pessimistic
biocular_width,roll,0.0,"cos(yaw), first order",1.5789584216635607e-17,1.5915900890368692e-17,2.406332634615266e-17,1.5789584216635607e-17,1.5789584216635607e-17,2.406332634615266e-17,0.0,False,a-priori too pessimistic
eye_spacing_ratio,roll,0.0,cosine cancels between same-plane terms,1.1796119636642288e-17,2.3831027120180176e-17,0.0,1.1796119636642288e-17,1.1796119636642288e-17,2.3831027120180176e-17,0.0,False,a-priori too pessimistic
facial_convexity_angle,pitch,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,a-priori too pessimistic
intercanthal_biocular_ratio,roll,0.0,cosine cancels between same-plane terms,1.5612762787118765e-17,1.5457874267405286e-17,7.652712468489315e-18,1.5612762787118765e-17,1.5612762787118765e-17,1.5612762787118765e-17,0.0,False,a-priori too pessimistic
intercanthal_width,roll,0.0,"cos(yaw), first order",1.1102230246251566e-17,0.0,2.2115642650533117e-17,1.1102230246251566e-17,1.1102230246251566e-17,2.2115642650533117e-17,0.0,False,a-priori too pessimistic
interpupillary_distance,roll,0.0,"cos(yaw), first order",1.1214373986112694e-17,1.1214373986112694e-17,1.1214373986112694e-17,1.1214373986112694e-17,1.1214373986112694e-17,1.1214373986112694e-17,0.0,False,a-priori too pessimistic
jaw_cheekbone_ratio,roll,0.0,cosine cancels between same-plane terms,1.3379610809585219e-17,0.0,0.0,1.3379610809585219e-17,1.3379610809585219e-17,1.3379610809585219e-17,0.0,False,a-priori too pessimistic
lip_vermilion_ratio,roll,0.0,cosine cancels between same-plane terms,1.7763568394002506e-16,1.7709023148166258e-16,6.840091037250361e-16,1.7763568394002506e-16,1.7763568394002506e-16,6.840091037250361e-16,0.0,False,a-priori too pessimistic
mouth_width,roll,0.0,"cos(yaw), first order",1.3662666592043833e-17,6.7220319632855644e-18,0.0,1.3662666592043833e-17,1.3662666592043833e-17,1.3662666592043833e-17,0.0,False,a-priori too pessimistic
nasofrontal_angle,pitch,0.15,"unmeasured angle, conservative default",0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,a-priori too pessimistic
nose_breadth,roll,0.0,"cos(yaw), first order",0.0,2.0647535968558203e-17,2.0396756179466407e-17,0.0,0.0,2.0647535968558203e-17,0.0,False,a-priori too pessimistic
nose_mouth_width_ratio,roll,0.0,cosine cancels between same-plane terms,8.49094544382018e-18,8.525461482209696e-18,3.4244474186646675e-17,8.49094544382018e-18,8.49094544382018e-18,3.4244474186646675e-17,0.0,False,a-priori too pessimistic
palpebral_fissure_height_l,roll,0.0,"cos(pitch), first order",1.6758083390568403e-17,1.6758083390568403e-17,1.6758083390568403e-17,1.6758083390568403e-17,1.6758083390568403e-17,1.6758083390568403e-17,0.0,False,a-priori too pessimistic
palpebral_fissure_height_r,roll,0.0,"cos(pitch), first order",0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,a-priori too pessimistic
philtrum_width,roll,0.0,"cos(yaw), first order",1.6148698540002276e-17,1.5761129775042224e-17,1.5373561010082168e-17,1.6148698540002276e-17,1.6148698540002276e-17,1.6148698540002276e-17,0.0,False,a-priori too pessimistic
submental_length,pitch,0.01,"Kleinberg & Vanezis 2007, AB/BB' index at 10 deg",0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,a-priori too pessimistic
