face_id,six_yaw,six_pitch,six_roll,mediapipe_yaw,mediapipe_pitch,mediapipe_roll
027,1.125762344450374,3.853497107072814,0.7167572767367878,-1.1570897102355957,-3.882150411605835,-0.7208746075630188
029,-1.1290773340753573,1.1314701414406831,-2.1846893668814693,0.6664707660675049,-0.31728559732437134,2.225001096725464
030,0.7378859866865461,3.429297963385417,-2.797115717489724,-0.8327694535255432,2.3901824951171875,4.188297748565674
031,1.5573484444468455,4.968786316926326,1.1657547028663853,-1.6833745241165161,-5.3071208000183105,-0.9827686548233032
032,-0.9341442687717224,4.509824925458148,-2.0222211511982566,0.7619964480400085,-1.7760496139526367,2.3750874996185303
033,-0.8879885717642736,6.00465835597916,-0.39819042365822305,-0.08636117726564407,-4.35746955871582,0.5741556286811829
034,0.7146791916818114,0.8669480673043436,-0.9380183734132947,-1.5586823225021362,-0.006134607829153538,0.8366756439208984
036,2.546880638188905,2.09533512461207,0.9777247176578119,-2.5351407527923584,-0.08431337028741837,-0.7172308564186096
037,1.5299265155897137,3.204207158296943,-0.19448197933372327,-1.1408501863479614,-2.237779140472412,0.02412659488618374
038,-2.414423419945083,3.466050357535609,-1.4817631164922513,4.1734747886657715,-7.2247185707092285,1.9199224710464478
039,-1.7387582688023842,2.9261883635563932,2.5534391138959984,1.5493651628494263,-1.631347417831421,-2.173859119415283
041,-0.03220491223072539,9.470943501267488,-1.541844662082857,-1.310834527015686,-7.132083415985107,1.5704199075698853
042,1.5662900158440385,2.4633032418534557,4.960264375276265,-3.3558614253997803,-2.8153324127197266,-4.51700496673584
043,-0.8869151648475238,1.7655929081126007,-0.8783131285572745,2.063706636428833,-2.493603467941284,0.34921643137931824
044,1.7030910209565775,2.770077986773405,-0.5865128263406377,-2.3405959606170654,-3.46901798248291,0.5459343791007996
045,-3.642075431504239,-1.1052056094827512,0.7026432244254853,3.733149766921997,0.321479469537735,-0.8749197721481323
061,1.6045904083365907,3.904479346585082,0.9391626435426834,-2.4009270668029785,-1.9139187335968018,-1.31502103805542
062,0.7218129507439195,-2.4135502229483787,2.0899926360206504,-0.5289698243141174,-1.0515393018722534,-1.6430927515029907
063,-2.1011320342267066,3.3454881271747756,-0.49591330184732757,0.27677077054977417,-3.1908164024353027,0.0513140894472599
064,1.3965928986980138,7.386111926938429,-1.1584958126042486,-2.388462781906128,-8.003392219543457,1.2532895803451538
066,-0.21692007123192752,1.6785244313376284,0.982771907289334,0.4334748089313507,-2.401484966278076,-1.0043622255325317
067,-3.8984679263418243,1.0585200925669505,-0.7358965873690742,3.0504343509674072,-0.2653210461139679,0.8349762558937073
068,3.584158842437116,1.7017980874910352,2.954778468205009,-3.4848194122314453,-0.4356323182582855,-2.4595484733581543
069,0.1309729994608803,4.53993453375368,-1.7267998882261613,-0.01610354334115982,-6.853678226470947,1.7172452211380005
070,-2.347896310212101,4.369237861111307,-0.6811890666339464,1.0193666219711304,-2.630432605743408,0.6005399227142334
081,1.2038743087893438,-0.8751798326363841,-2.115233386655021,-1.3394945859909058,-0.7029366493225098,2.579460859298706
082,-2.9794068496916055,1.617984836185809,-3.6759467664851555,2.302866220474243,-0.5369769334793091,4.498599052429199
083,-0.9024296727429433,9.101077658653896,2.6395462415452915,0.8137580752372742,-5.307002067565918,-2.4461498260498047
086,-3.9815140620258935,-1.36270278069688,0.15184832540068713,3.282521963119507,2.0335445404052734,0.11343792080879211
087,-2.7387308335776317,3.9031927097001806,3.5925860152124427,1.8245692253112793,-2.080212116241455,-3.557166814804077
090,1.5291531033879155,-0.27266838206247573,-2.020983179411192,-1.758440375328064,1.2006127834320068,2.46648907661438
091,-3.971498443381716,-3.2319212911845043,0.6049534833260259,3.447376012802124,1.0139347314834595,-0.2810181677341461
092,-3.426260023308642,-2.360034837027683,-1.604428724952332,2.4714930057525635,1.7171390056610107,0.8775357604026794
094,0.41990799730005707,-3.194146289649514,-0.16228798940257394,-0.5711633563041687,3.839937210083008,1.0304707288742065
096,2.668471238906649,-5.229231675262667,1.47849006849764,-2.8963170051574707,5.3519487380981445,0.17197555303573608
097,0.442685984490962,1.0488076702888982,0.9078385422353588,-1.508177638053894,-2.0275189876556396,-1.0779194831848145
099,-2.6976754202503312,0.9448138780289285,0.15389991679220327,1.455700159072876,1.7214525938034058,0.028939740732312202
100,-0.7391433284632103,-1.3576530297444191,-1.5719377285139926,-0.24554328620433807,1.401330590248108,1.786014437675476
101,1.5787887284166329,-6.140893736051058,1.3909236282434916,-2.761953353881836,5.593113899230957,-1.8619881868362427
102,2.5272340259281867,5.838730862924748,0.5062019679757469,-4.216664791107178,-7.094501495361328,0.16010206937789917
103,-2.1637932568894613,4.713137458934626,-3.290029338991799,2.596569538116455,-4.448696136474609,3.823336601257324
104,-2.462210625029665,-1.4450349481692715,-0.5040441084456989,2.3494534492492676,3.6039626598358154,0.06606660038232803
105,-1.0897703424538745,9.845337759300799,1.9559010815744908,-0.5696682929992676,-12.390575408935547,-2.2861623764038086
107,-1.695015069314978,0.33028919192202555,-0.9922531703526637,1.8315072059631348,-0.7362068295478821,1.6048980951309204
108,-0.6251714835994984,2.7331853603018157,-0.040798670918669976,0.6527757048606873,-1.5448694229125977,0.7439669966697693
112,1.1400146013706633,-5.740918712028757,1.523554802867738,-1.2767976522445679,6.008458614349365,-1.7905107736587524
113,-1.4404179537337545,6.381014158964733,0.5345897282702008,0.3570408225059509,-3.5277955532073975,-0.550316572189331
114,-3.410267348810469,6.339091311612841,-2.8971916492087506,3.729996919631958,-5.423683166503906,2.553236484527588
115,0.768215868582811,5.47498785801525,1.0734297551948537,-1.005039930343628,-4.476728916168213,-1.5602624416351318
117,-2.1850443232748984,3.9767495781929867,1.4595804763370483,1.925386667251587,-3.782258987426758,-1.3747745752334595
118,-1.6828129363627502,4.314902425603386,-1.067594639209547,1.2330477237701416,-4.74266242980957,0.9386571645736694
119,0.17267449265476836,0.5330740666046927,-0.30761037587621803,-1.6029868125915527,-1.7291386127471924,0.8020626306533813
120,1.7302400624120262,-7.097927889722197,-0.19160273443344555,-2.2411751747131348,9.158077239990234,0.20348738133907318
121,-0.06522142302359887,8.949020572256488,1.4349634073512645,-1.0994071960449219,-7.644730567932129,-1.2699517011642456
122,0.4125704531407593,-2.133240113184702,-0.18814328363947375,-0.3328154981136322,1.525733470916748,-0.028788471594452858
123,-0.3860255899421659,2.570651617491254,-1.698409886775886,-0.43499481678009033,-4.095386981964111,1.3954013586044312
124,-1.217470440662489,-5.8914996237917965,1.067445762429982,1.247307300567627,8.294326782226562,-0.8309832811355591
125,1.0254580282809749,1.4864939829878372,-0.6819737913365573,-0.3827061951160431,-1.6394203901290894,0.4706615209579468
126,2.4071422248464374,0.49776385622557795,-0.5773871066401189,-1.8226218223571777,-1.6978247165679932,0.6967442631721497
127,3.6638009825935804,-5.966452839083047,-1.7902370844116529,-3.7037770748138428,7.538748264312744,1.9754400253295898
128,-1.8487287967512323,-3.5004198694391135,-0.08904492941551162,0.5585706830024719,3.7745816707611084,0.13582751154899597
129,1.8037598984729262,-0.8088952479797904,-3.6070694313474547,-2.831683874130249,1.8386657238006592,3.8680574893951416
130,-0.9747269049424109,4.200714469285466,1.4258685835845695,0.21993550658226013,-3.611807346343994,-0.8908053636550903
131,-1.5526646422235093,7.569231006133763,0.551341781065862,-0.07499401271343231,-8.536371231079102,0.05484926328063011
132,-0.5212711261929404,3.7441965779928617,1.2888433561681834,0.8786604404449463,-4.164122581481934,-1.1045805215835571
134,0.23557690637258924,-0.6783790841207208,1.3298717689039212,-1.2354878187179565,1.5126960277557373,-0.9393096566200256
135,-2.876476539229748,-4.473249262452731,0.10610160598011273,1.2838691473007202,5.1090989112854,0.5724214911460876
136,1.35772485345241,-6.272137101613322,2.0871192608141906,-1.5437254905700684,4.809294700622559,-1.136784315109253
137,-0.7860246263482672,-2.8766443057512365,-0.1466935336093109,0.7545604109764099,3.3358447551727295,-0.26015758514404297
138,-0.25235403876910906,2.5132259482707253,-0.8887139058376172,-1.3926492929458618,0.10616304725408554,1.5899264812469482
139,7.917614196260372,-7.876894315976049,-2.4814183976362107,-7.561003684997559,9.191537857055664,3.9738311767578125
140,0.1759950985095185,10.187033340456319,1.6509727288862663,-2.160659074783325,-10.989814758300781,-3.0266880989074707
141,1.1552149739251152,0.616099231473576,0.5741817202069731,-1.7121812105178833,-0.9415364861488342,0.1168835237622261
142,-0.8845421543586204,1.557376085368643,-1.1604475391595797,-0.3308039903640747,-0.947945773601532,1.4988478422164917
143,-1.7150878213468819,3.1985878336007265,1.9896281288091906,1.8678293228149414,-0.5959535837173462,-2.0839264392852783
144,-0.27741464316412057,-3.9864612534190984,-2.71584030834798,-0.41618070006370544,7.6079277992248535,3.274199962615967
172,-0.8000841438679153,3.5406215091201623,-1.627128965380575,0.026403574272990227,-5.056615352630615,1.3955403566360474
173,-0.787344613766225,-0.34662801827290096,0.0747517980819079,0.06044202297925949,3.109910488128662,0.01585465297102928
