face_id,yaw,yaw_mirrored,pitch,pitch_mirrored,roll,roll_mirrored,yaw_antisymmetry_error,roll_antisymmetry_error,pitch_symmetry_error
083,-0.9024296727429433,-0.07017349026473661,9.101077658653896,9.187537608262502,2.6395462415452915,-2.4590061990918715,-0.48630158150383995,0.09027002122671002,-0.04322997480430324
086,-3.9815140620258935,3.3574859947821376,-1.36270278069688,-2.1058514814997737,0.15184832540068713,0.32420693514655563,-0.31201403362187796,0.2380276302736214,0.37157435040144693
087,-2.7387308335776317,2.688630969128765,3.9031927097001806,3.3644997452860945,3.5925860152124427,-3.3668111239899092,-0.025049932224433302,0.11288744561126673,0.26934648220704305
090,1.5291531033879155,-1.4127429877122146,-0.27266838206247573,0.6006897377366455,-2.020983179411192,1.6671938945565177,0.05820505783785046,-0.1768946424273371,-0.4366790598995606
091,-3.971498443381716,3.3842022797206424,-3.2319212911845043,-3.044443910968467,0.6049534833260259,0.3373584110325623,-0.2936480818305369,0.4711559471792941,-0.09373869010801861
092,-3.426260023308642,3.5368932930503933,-2.360034837027683,-1.7861052468506182,-1.604428724952332,-0.1377639817442316,0.05531663487087557,-0.8710963533482817,-0.28696479508853234
094,0.41990799730005707,-0.044169652753602254,-3.194146289649514,-2.6904968914326477,-0.16228798940257394,1.0280794335400847,0.1878691722732274,0.4328957220687554,-0.2518246991084332
096,2.668471238906649,-1.5968885162737552,-5.229231675262667,-6.124338638163416,1.47849006849764,-0.06602164905397462,0.5357913613164469,0.7062342097218327,0.44755348145037477
097,0.442685984490962,-0.6561548225002629,1.0488076702888982,1.5103582370610387,0.9078385422353588,-0.5141929157786915,-0.10673441900465044,0.19682281322833362,-0.23077528338607023
099,-2.6976754202503312,1.975744061773847,0.9448138780289285,0.7208315379375533,0.15389991679220327,0.02404078177972386,-0.3609656792382421,0.08897034928596356,0.1119911700456876
100,-0.7391433284632103,0.43372997898306215,-1.3576530297444191,-1.418192945061356,-1.5719377285139926,1.9074665026226378,-0.15270667474007407,0.16776438705432262,0.030269957658468405
101,1.5787887284166329,-1.7541249137744435,-6.140893736051058,-6.780661333906873,1.3909236282434916,-1.5107411545413825,-0.0876680926789053,-0.05990876314894544,0.31988379892790775
102,2.5272340259281867,-4.791783245245914,5.838730862924748,6.0686772921828664,0.5062019679757469,0.6231287767899886,-1.1322746096588636,0.5646653723828677,-0.1149732146290594
103,-2.1637932568894613,1.2215862699676563,4.713137458934626,4.641098599984855,-3.290029338991799,3.0794108509809357,-0.4711034934609025,-0.10530924400543173,0.036019429474885456
