id,pooled_mean,pooled_sd,pooled_rsd,male_rsd,female_rsd,within_sex_sd,within_sex_rsd,pooled_over_within_sex,eta_squared_sex,vitruve_spread_default,vitruve_spread_male,vitruve_spread_female,default_over_within_sex
interpupillary_distance,64.37037037037037,3.97311212879122,0.061722685545088,0.05833228300237359,0.06300447723176837,3.863118653883639,0.0600139261535433,1.0284727146024892,0.05483914129107583,0.0617224687123274,0.0583324113004352,0.06300483373350481,1.028469101561742
bizygomatic_width,141.11239048811015,7.678481150388725,0.054413940007881155,0.04765302882652485,0.04791996254866819,6.739532073000606,0.04776003049546854,1.1393196244513273,0.2298060664362887,0.05441406991873145,0.047652802390632056,0.04791980288349678,1.1393223445260203
bigonial_width,117.40755566675006,11.095579517968208,0.0945048166189741,0.08865511603562273,0.08306691901257954,10.20503717623144,0.08691976524234477,1.0872649777122745,0.15429186917042909,0.09450495538619305,0.08865501765909131,0.0830673101382604,1.0872665742101315
nose_breadth,37.08731548661496,4.940854558430192,0.13322222149546997,0.12702556138035512,0.1374260050383726,4.846866456287909,0.13068798301233672,1.0193915188276645,0.03792424095275996,0.13322350238491343,0.12702433967652876,0.13742565963981573,1.0194013199540877
mouth_width,50.743807855891916,4.503798287014911,0.08875562314529714,0.08260438509506433,0.09089960550114508,4.341057165281696,0.08554851022631033,1.037488822546444,0.07119520013547574,0.08875567064350719,0.08260409971269486,0.09089873399695247,1.037489377766049
nose_height,50.35151363522642,4.488142629182656,0.08913620078429393,0.07942678775834656,0.07982682396876652,4.00906881810495,0.07962161469759998,1.119497527434353,0.20229001779390496,0.08913537829061696,0.07942719125944288,0.07982626676984961,1.1194871974042464
face_height_sellion_menton,119.92969727295471,8.151181079230879,0.06796632747833216,0.058109565658652176,0.05668407522145154,6.917699364949756,0.05768128763975262,1.178308083252485,0.2799318690933965,0.06796648369836662,0.05810928295490798,0.05668362121039684,1.1783107915837456
jaw_cheekbone_ratio,0.8314180488255223,0.05554223778255778,0.06680422425399335,0.06761131433865705,0.06256493090609262,0.05477254795919673,0.06587846876378198,1.0140524743149513,0.027766925034733617,0.06675487130141929,0.06762881679389313,0.0626220703125,1.0133033228319224
nose_mouth_width_ratio,0.7318278494176743,0.08099869324600072,0.11067998206197334,0.10982677997876102,0.11213010656241483,0.08098760230538575,0.11066482693959886,1.000136946153476,0.000524017777185604,0.11068597977589506,0.10979268957992364,0.11214697011242115,1.0001911432645871
